Env,Agent,Down,Dist,Field,Top_Choice,Top_Prob,Pass_Prob,Run_Prob,Punt_Prob,FG_Prob
nfl-iig-bucketed,ppo,3,V.Long,Opp 27,SHOTGUN,0.45,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,3,V.Long,Opp 22,SHOTGUN,0.463,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,3,V.Long,Opp 17,SHOTGUN,0.48,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,3,V.Long,Opp 12,SHOTGUN,0.492,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,3,V.Long,Opp 7,SHOTGUN,0.506,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,3,V.Long,Opp 2,SHOTGUN,0.508,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 3,I_FORM,0.49,0.015,0.985,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 8,I_FORM,0.472,0.012,0.988,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 13,I_FORM,0.452,0.011,0.989,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 18,I_FORM,0.432,0.009,0.991,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 23,I_FORM,0.411,0.008,0.992,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 28,I_FORM,0.391,0.007,0.993,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 33,I_FORM,0.371,0.006,0.994,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 38,SINGLEBACK,0.365,0.006,0.994,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 43,SINGLEBACK,0.387,0.005,0.995,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Own 48,SINGLEBACK,0.414,0.005,0.995,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 47,SINGLEBACK,0.441,0.005,0.995,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 42,SINGLEBACK,0.471,0.005,0.995,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 37,SINGLEBACK,0.501,0.005,0.995,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 32,SINGLEBACK,0.536,0.006,0.994,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 27,SINGLEBACK,0.572,0.007,0.993,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 22,SINGLEBACK,0.603,0.008,0.992,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 17,SINGLEBACK,0.62,0.01,0.99,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 12,SINGLEBACK,0.626,0.015,0.985,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 7,SINGLEBACK,0.627,0.023,0.977,0.0,0.0
nfl-iig-bucketed,ppo,4,Short,Opp 2,SINGLEBACK,0.61,0.039,0.961,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 3,I_FORM,0.499,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 8,I_FORM,0.5,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 13,I_FORM,0.499,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 18,I_FORM,0.498,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 23,I_FORM,0.495,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 28,I_FORM,0.493,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 33,I_FORM,0.489,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 38,I_FORM,0.485,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 43,I_FORM,0.479,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Own 48,I_FORM,0.473,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 47,I_FORM,0.463,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 42,I_FORM,0.452,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 37,I_FORM,0.44,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 32,I_FORM,0.421,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 27,I_FORM,0.401,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 22,I_FORM,0.372,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 17,I_FORM,0.334,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 12,UNDER CENTER,0.32,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 7,UNDER CENTER,0.339,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Med,Opp 2,UNDER CENTER,0.363,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 3,SHOTGUN,0.373,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 8,SHOTGUN,0.357,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 13,SHOTGUN,0.341,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 18,I_FORM,0.335,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 23,I_FORM,0.343,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 28,I_FORM,0.35,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 33,I_FORM,0.353,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 38,I_FORM,0.356,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 43,I_FORM,0.358,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Own 48,I_FORM,0.357,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 47,I_FORM,0.357,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 42,I_FORM,0.358,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 37,I_FORM,0.358,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 32,I_FORM,0.359,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 27,I_FORM,0.357,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 22,I_FORM,0.35,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 17,I_FORM,0.337,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 12,I_FORM,0.314,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 7,UNDER CENTER,0.298,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,Long,Opp 2,UNDER CENTER,0.307,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 3,SHOTGUN,0.655,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 8,SHOTGUN,0.641,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 13,SHOTGUN,0.624,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 18,SHOTGUN,0.607,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 23,SHOTGUN,0.599,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 28,SHOTGUN,0.597,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 33,SHOTGUN,0.596,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 38,SHOTGUN,0.596,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 43,SHOTGUN,0.597,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Own 48,SHOTGUN,0.598,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 47,SHOTGUN,0.602,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 42,SHOTGUN,0.601,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 37,SHOTGUN,0.606,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 32,SHOTGUN,0.61,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 27,SHOTGUN,0.613,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 22,SHOTGUN,0.614,0.999,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 17,SHOTGUN,0.613,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 12,SHOTGUN,0.614,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 7,SHOTGUN,0.622,1.0,0.0,0.0,0.0
nfl-iig-bucketed,ppo,4,V.Long,Opp 2,SHOTGUN,0.636,1.0,0.0,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 3,EMPTY,0.233,0.557,0.443,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 8,EMPTY,0.235,0.558,0.442,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 13,EMPTY,0.236,0.56,0.44,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 18,EMPTY,0.237,0.561,0.439,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 23,EMPTY,0.238,0.562,0.438,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 28,EMPTY,0.24,0.563,0.437,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 33,EMPTY,0.241,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 38,EMPTY,0.242,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 43,EMPTY,0.244,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Own 48,EMPTY,0.245,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 47,EMPTY,0.246,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 42,EMPTY,0.247,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 37,EMPTY,0.248,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 32,EMPTY,0.249,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 27,EMPTY,0.25,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 22,EMPTY,0.251,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 17,EMPTY,0.252,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 12,EMPTY,0.254,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 7,EMPTY,0.256,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,1,Short,Opp 2,EMPTY,0.258,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 3,EMPTY,0.232,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 8,EMPTY,0.233,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 13,EMPTY,0.235,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 18,EMPTY,0.236,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 23,EMPTY,0.237,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 28,EMPTY,0.238,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 33,EMPTY,0.239,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 38,EMPTY,0.24,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 43,EMPTY,0.242,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Own 48,EMPTY,0.243,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 47,EMPTY,0.245,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 42,EMPTY,0.247,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 37,EMPTY,0.248,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 32,EMPTY,0.249,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 27,EMPTY,0.251,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 22,EMPTY,0.252,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 17,EMPTY,0.253,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 12,EMPTY,0.255,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 7,EMPTY,0.258,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,1,Med,Opp 2,EMPTY,0.26,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 3,EMPTY,0.222,0.556,0.444,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 8,EMPTY,0.223,0.558,0.442,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 13,EMPTY,0.224,0.559,0.441,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 18,EMPTY,0.225,0.561,0.439,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 23,EMPTY,0.226,0.562,0.438,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 28,EMPTY,0.227,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 33,EMPTY,0.229,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 38,EMPTY,0.23,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 43,EMPTY,0.232,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Own 48,EMPTY,0.234,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 47,EMPTY,0.236,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 42,EMPTY,0.237,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 37,EMPTY,0.239,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 32,EMPTY,0.24,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 27,EMPTY,0.241,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 22,EMPTY,0.243,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 17,EMPTY,0.244,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 12,EMPTY,0.246,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 7,EMPTY,0.248,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,2,Short,Opp 2,EMPTY,0.249,0.583,0.417,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 3,EMPTY,0.225,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 8,EMPTY,0.226,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 13,EMPTY,0.227,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 18,EMPTY,0.228,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 23,EMPTY,0.229,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 28,EMPTY,0.23,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 33,EMPTY,0.231,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 38,EMPTY,0.232,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 43,EMPTY,0.233,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Own 48,EMPTY,0.235,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 47,EMPTY,0.236,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 42,EMPTY,0.237,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 37,EMPTY,0.239,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 32,EMPTY,0.241,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 27,EMPTY,0.243,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 22,EMPTY,0.245,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 17,EMPTY,0.247,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 12,EMPTY,0.25,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 7,EMPTY,0.252,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,2,Med,Opp 2,EMPTY,0.254,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 3,EMPTY,0.231,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 8,EMPTY,0.232,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 13,EMPTY,0.233,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 18,EMPTY,0.234,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 23,EMPTY,0.236,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 28,EMPTY,0.237,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 33,EMPTY,0.238,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 38,EMPTY,0.24,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 43,EMPTY,0.242,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Own 48,EMPTY,0.243,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 47,EMPTY,0.245,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 42,EMPTY,0.247,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 37,EMPTY,0.248,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 32,EMPTY,0.249,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 27,EMPTY,0.25,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 22,EMPTY,0.251,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 17,EMPTY,0.252,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 12,EMPTY,0.254,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 7,EMPTY,0.256,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,2,Long,Opp 2,EMPTY,0.258,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 3,EMPTY,0.237,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 8,EMPTY,0.238,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 13,EMPTY,0.24,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 18,EMPTY,0.242,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 23,EMPTY,0.243,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 28,EMPTY,0.245,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 33,EMPTY,0.247,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 38,EMPTY,0.248,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 43,EMPTY,0.25,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Own 48,EMPTY,0.251,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 47,EMPTY,0.253,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 42,EMPTY,0.254,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 37,EMPTY,0.255,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 32,EMPTY,0.257,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 27,EMPTY,0.258,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 22,EMPTY,0.259,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 17,EMPTY,0.261,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 12,EMPTY,0.262,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 7,EMPTY,0.264,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,2,V.Long,Opp 2,EMPTY,0.265,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 3,SHOTGUN,0.218,0.561,0.439,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 8,SHOTGUN,0.219,0.562,0.438,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 13,SHOTGUN,0.219,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 18,SHOTGUN,0.22,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 23,SHOTGUN,0.22,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 28,SHOTGUN,0.221,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 33,SHOTGUN,0.221,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 38,EMPTY,0.223,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 43,EMPTY,0.224,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Own 48,EMPTY,0.226,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 47,EMPTY,0.227,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 42,EMPTY,0.229,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 37,EMPTY,0.231,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 32,EMPTY,0.233,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 27,EMPTY,0.235,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 22,EMPTY,0.237,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 17,EMPTY,0.239,0.583,0.417,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 12,EMPTY,0.241,0.584,0.416,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 7,EMPTY,0.243,0.585,0.415,0.0,0.0
nfl-iig-bucketed,nfsp,3,Short,Opp 2,EMPTY,0.244,0.586,0.414,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 3,EMPTY,0.219,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 8,EMPTY,0.22,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 13,EMPTY,0.221,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 18,EMPTY,0.222,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 23,EMPTY,0.223,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 28,EMPTY,0.224,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 33,EMPTY,0.226,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 38,EMPTY,0.227,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 43,EMPTY,0.229,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Own 48,EMPTY,0.231,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 47,EMPTY,0.232,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 42,EMPTY,0.234,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 37,EMPTY,0.235,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 32,EMPTY,0.236,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 27,EMPTY,0.238,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 22,EMPTY,0.239,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 17,EMPTY,0.24,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 12,EMPTY,0.242,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 7,EMPTY,0.244,0.583,0.417,0.0,0.0
nfl-iig-bucketed,nfsp,3,Med,Opp 2,EMPTY,0.246,0.584,0.416,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 3,EMPTY,0.229,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 8,EMPTY,0.23,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 13,EMPTY,0.23,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 18,EMPTY,0.232,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 23,EMPTY,0.233,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 28,EMPTY,0.234,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 33,EMPTY,0.234,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 38,EMPTY,0.236,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 43,EMPTY,0.237,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Own 48,EMPTY,0.238,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 47,EMPTY,0.239,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 42,EMPTY,0.24,0.574,0.426,0.0,0.0
